 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.300495 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.927124 -0.550659 -0.281982  0.716858 1.19824 0.225586   -0.520603 -0.0444359 0.692109  0.750392 0.502083 -0.429912 0.41986 -0.864395 -0.276658 -0.510519 0.0270992 -0.859439   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.31051 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.83252 -0.52948 -0.0939941  0.617981 1.09839 0.143555   -0.520603 -0.0444379 0.692109  0.75039 0.502086 -0.429912 0.419863 -0.864393 -0.276658 -0.510519 0.0270972 -0.859439   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.320479 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.927124 -0.550659 -0.0939941  0.741577 1.2981 0.307617   -0.520602 -0.0444406 0.692109  0.750388 0.502088 -0.429913 0.419866 -0.864392 -0.276657 -0.510519 0.0270946 -0.859439   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.330483 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.908203 -0.635376 0.0939941  0.617981 1.2981 0.225586   -0.520602 -0.0444427 0.692109  0.750386 0.502091 -0.429914 0.41987 -0.864391 -0.276656 -0.51052 0.0270906 -0.859439   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.340503 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.983887 -0.720093 0.516968  0.444946 1.32306 0.225586   -0.520603 -0.0444451 0.692109  0.750384 0.502094 -0.429913 0.419873 -0.864389 -0.276656 -0.510519 0.0270894 -0.85944   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.350487 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.83252 -0.720093 0.516968  0.420227 1.32306 0.225586   -0.520602 -0.0444463 0.692108  0.750384 0.502096 -0.429912 0.419876 -0.864388 -0.276655 -0.510518 0.0270881 -0.85944   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.360518 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.908203 -0.720093 0.516968  0.543823 1.32306 0.225586   -0.520603 -0.0444466 0.692108  0.750384 0.502096 -0.429911 0.419876 -0.864388 -0.276656 -0.510517 0.0270888 -0.859441   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.370491 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.83252 -0.635376 0.140991  0.568542 1.52277 0.225586   -0.520603 -0.0444467 0.692108  0.750384 0.502095 -0.429912 0.419876 -0.864388 -0.276654 -0.510517 0.0270871 -0.859441   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.380478 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.983887 -0.720093 0.140991  0.469666 1.42291 0.225586   -0.520603 -0.0444467 0.692108  0.750384 0.502095 -0.429912 0.419876 -0.864388 -0.276654 -0.510517 0.0270871 -0.859441   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
 0.390481 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.05957 -0.720093 0.328979  0.469666 1.52277 0.143555   -0.520603 -0.0444467 0.692108  0.750384 0.502095 -0.429912 0.419876 -0.864388 -0.276654 -0.510517 0.0270871 -0.859441   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.400454 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.13525 -0.825989 0.328979  0.494385 1.72247 0.143555   -0.520603 -0.0444466 0.692107  0.750385 0.502095 -0.429911 0.419876 -0.864388 -0.276653 -0.510516 0.0270871 -0.859441   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.410511 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.21094 -0.741272 0.328979  0.420227 1.82233 0.143555   -0.520603 -0.0444464 0.692107  0.750385 0.502095 -0.42991 0.419876 -0.864388 -0.276653 -0.510515 0.0270871 -0.859442   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.420488 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.34338 -0.825989 0  0.469666 2.02203 0.0615234   -0.520603 -0.0444462 0.692106  0.750387 0.502094 -0.429909 0.419876 -0.864389 -0.276652 -0.510513 0.0270871 -0.859443   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.430479 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.43799 -0.762451 0.187988  0.469666 2.12189 0.143555   -0.520603 -0.0444462 0.692104  0.750389 0.502094 -0.429906 0.419877 -0.864389 -0.27665 -0.51051 0.0270878 -0.859445   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.440519 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.51367 -0.762451 0.563965  0.494385 2.12189 0.143555   -0.520603 -0.0444464 0.692103  0.75039 0.502094 -0.429904 0.419877 -0.864389 -0.27665 -0.510508 0.0270886 -0.859446   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.450482 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.51367 -0.762451 0.516968  0.667419 2.09692 0.225586   -0.520604 -0.0444469 0.692102  0.75039 0.502094 -0.429904 0.419879 -0.864389 -0.276647 -0.510507 0.0270859 -0.859447   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.460475 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.3623 -0.571838 0.328979  0.741577 1.99707 0.143555   -0.520603 -0.0444483 0.692102  0.750388 0.502096 -0.429904 0.419881 -0.864388 -0.276647 -0.510507 0.0270846 -0.859447   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.470468 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.28662 -0.741272 0.516968  0.543823 1.92218 0.225586   -0.520603 -0.0444496 0.692102  0.750387 0.502098 -0.429904 0.419883 -0.864387 -0.276647 -0.510507 0.0270833 -0.859447   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.480487 0.0202455   -0.181171 -0.100387 0.28851  -0.154291 -0.0391415 0.361835 0.918552   -1.21094 -0.741272 0.516968  0.6427 1.99707 0.225586   -0.520603 -0.0444494 0.692102  0.750388 0.502097 -0.429903 0.419883 -0.864387 -0.276647 -0.510506 0.0270833 -0.859447   1675.3 1675.3 1675.3 100.518 100.518 100.518  0 0 0 0 0 0 
 0.490478 0.0209607   -0.18883 -0.100679 0.288577  -0.156118 -0.0470702 0.356618 0.919911   -1.43799 -0.825989 0.328979  0.667419 2.09692 0.225586   -0.520603 -0.0444494 0.692102  0.750388 0.502097 -0.429903 0.419883 -0.864387 -0.276647 -0.510506 0.0270833 -0.859447   1781.74 1781.74 1781.74 106.904 106.904 106.904  0 0 0 0 0 0 
