 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.379461 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   0.189209 -2.18146 -0.375977  -1.55731 0.199707 -0.676758   -0.498166 0.02954 0.689247  0.869873 0.167545 -0.463949 0.0395 -0.961188 -0.273052 -0.491691 0.219195 -0.84273   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.389435 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   0.189209 -2.20264 -0.751953  -1.53259 0.199707 -0.615234   -0.498165 0.0295583 0.689247  0.869879 0.167513 -0.463949 0.0394642 -0.961189 -0.273052 -0.491683 0.219213 -0.84273   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.399437 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   0.189209 -2.20264 -0.563965  -1.43372 0.399414 -0.594727   -0.498164 0.0295798 0.689247  0.869887 0.167475 -0.46395 0.0394225 -0.961191 -0.273053 -0.491674 0.219235 -0.84273   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.409437 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   0.189209 -2.37207 -0.187988  -1.63147 0.324524 -0.512695   -0.498162 0.0296017 0.689248  0.869893 0.167437 -0.463951 0.0393805 -0.961193 -0.273052 -0.491665 0.219256 -0.842729   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.419446 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   0.132446 -2.37207 0  -1.73035 0.424377 -0.594727   -0.498161 0.0296249 0.689247  0.869902 0.167396 -0.46395 0.0393352 -0.961195 -0.273053 -0.491654 0.21928 -0.842729   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.42943 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   -0.0378418 -2.37207 -0.187988  -1.60675 0.624084 -0.512695   -0.498159 0.0296465 0.689247  0.869909 0.167358 -0.463949 0.0392935 -0.961196 -0.273053 -0.491644 0.219301 -0.84273   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.439432 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   -0.113525 -2.22382 -0.140991  -1.65619 0.823792 -0.533203   -0.498158 0.0296671 0.689247  0.869917 0.167322 -0.463948 0.0392541 -0.961198 -0.273052 -0.491634 0.219321 -0.84273   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.449459 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   -0.264893 -2.22382 -0.704956  -1.31012 1.09839 -0.615234   -0.498157 0.0296831 0.689246  0.869923 0.167294 -0.463947 0.0392234 -0.961199 -0.273052 -0.491626 0.219337 -0.842731   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.459454 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   -0.435181 -2.16028 -0.516968  -1.26068 1.19824 -0.369141   -0.498156 0.0296947 0.689245  0.869927 0.167274 -0.463946 0.0392013 -0.9612 -0.273052 -0.49162 0.219348 -0.842732   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.469436 0.0325622   -0.340547 0.0180212 -0.271522  0.0969304 0.409099 -0.875053 -0.239841   -0.586548 -1.99084 -0.704956  -1.23596 1.59766 -0.451172   -0.498156 0.0296979 0.689245  0.869929 0.167268 -0.463945 0.0391955 -0.961201 -0.273051 -0.491617 0.219351 -0.842733   2700.74 2700.74 2700.74 162.044 162.044 162.044  0 0 0 0 0 0 
 0.479417 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -0.737915 -2.01202 -0.892944  -1.18652 1.69751 -0.451172   -0.498156 0.029698 0.689245  0.86993 0.167267 -0.463944 0.0391955 -0.961201 -0.273051 -0.491616 0.21935 -0.842733   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.489465 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -0.889282 -2.09674 -0.516968  -1.2854 1.99707 -0.451172   -0.498156 0.0296969 0.689244  0.869931 0.167269 -0.463941 0.0391982 -0.961201 -0.27305 -0.491614 0.219349 -0.842735   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.499449 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.04065 -1.94849 -1.03394  -1.35956 2.09692 -0.533203   -0.498156 0.0296946 0.689244  0.86993 0.167273 -0.463941 0.0392031 -0.961201 -0.273049 -0.491614 0.219346 -0.842735   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.509427 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.1731 -1.94849 -0.657959  -1.53259 2.22174 -0.533203   -0.498157 0.0296917 0.689243  0.869931 0.167278 -0.463939 0.0392095 -0.961201 -0.273049 -0.491613 0.219343 -0.842737   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.519427 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.2677 -1.86377 -0.845947  -1.43372 2.32159 -0.533203   -0.498159 0.0296873 0.689241  0.869932 0.167285 -0.463934 0.0392181 -0.9612 -0.27305 -0.49161 0.21934 -0.842739   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.529429 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.2677 -1.94849 -1.03394  -1.31012 2.39648 -0.533203   -0.498159 0.0296865 0.689239  0.869934 0.167285 -0.46393 0.0392197 -0.9612 -0.27305 -0.491606 0.21934 -0.842741   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.539446 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.1731 -2.0332 -0.657959  -1.43372 2.32159 -0.533203   -0.49816 0.0296864 0.689237  0.869936 0.167285 -0.463925 0.0392202 -0.9612 -0.27305 -0.491602 0.219341 -0.842744   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
 0.549425 0.0324728   -0.339132 0.0193018 -0.271882  0.0978567 0.408306 -0.875195 -0.240299   -1.09741 -2.0332 -0.845947  -1.35956 2.19678 -0.533203   -0.49816 0.0296865 0.689237  0.869937 0.167284 -0.463925 0.0392202 -0.9612 -0.273049 -0.491601 0.219341 -0.842744   2681.71 2681.71 2681.71 160.903 160.903 160.903  0 0 0 0 0 0 
