 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.30723 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479344 -0.0396924 0.477305  -0.767628 -0.0642803 0.637664 -0.0954141 0.995332 -0.0145253 -0.633754 -0.0719923 -0.770177   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.317212 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.47934 -0.0396908 0.477298  -0.767639 -0.0642763 0.637651 -0.0954095 0.995332 -0.014528 -0.633741 -0.0719902 -0.770188   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.327209 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479335 -0.0396894 0.47729  -0.767652 -0.0642722 0.637635 -0.0954048 0.995332 -0.0145312 -0.633725 -0.0719884 -0.770201   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.337219 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479329 -0.0396868 0.477277  -0.767673 -0.0642653 0.637611 -0.0953973 0.995333 -0.0145363 -0.633702 -0.0719855 -0.770221   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.347234 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479323 -0.0396844 0.477267  -0.76769 -0.0642593 0.637592 -0.0953903 0.995334 -0.0145403 -0.633682 -0.0719824 -0.770237   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.357239 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479319 -0.0396828 0.47726  -0.767701 -0.0642553 0.637578 -0.0953856 0.995334 -0.0145429 -0.633669 -0.0719804 -0.770248   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.367234 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479317 -0.0396821 0.477257  -0.767706 -0.0642535 0.637573 -0.0953837 0.995334 -0.014544 -0.633664 -0.0719795 -0.770253   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.377223 0.0315545 0.149126  0.93325 2.78855 0.281878 4.73393   -0.271304 -0.251301 0.118804  -0.88423 0.27222 -0.202394 0.321044   0 0 0  0 0 0   -0.479316 -0.0396819 0.477256  -0.767708 -0.0642529 0.637571 -0.0953829 0.995334 -0.0145444 -0.633662 -0.0719792 -0.770254   2097.86 2097.86 2097.86 125.871 125.871 125.871  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.387234 0.0315545 0.149126  0.93325 2.78855 0.281878 4.73393   -0.271304 -0.251301 0.118804  -0.88423 0.27222 -0.202394 0.321044   0 0 0  0 0 0   -0.479316 -0.0396819 0.477256  -0.767708 -0.0642529 0.637571 -0.0953829 0.995334 -0.0145444 -0.633662 -0.0719792 -0.770254   2097.86 2097.86 2097.86 125.871 125.871 125.871  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.397222 0.0315545 0.149126  0.93325 2.78855 0.281878 4.73393   -0.271304 -0.251301 0.118804  -0.88423 0.27222 -0.202394 0.321044   0 0 0  0 0 0   -0.479316 -0.0396818 0.477255  -0.767709 -0.0642527 0.637569 -0.0953831 0.995334 -0.0145452 -0.633659 -0.0719798 -0.770256   2097.86 2097.86 2097.86 125.871 125.871 125.871  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.407226 0.0315545 0.149126  0.93325 2.78855 0.281878 4.73393   -0.271304 -0.251301 0.118804  -0.88423 0.27222 -0.202394 0.321044   0 0 0  0 0 0   -0.479313 -0.039681 0.477251  -0.767718 -0.0642504 0.637558 -0.0953812 0.995335 -0.0145481 -0.633649 -0.0719799 -0.770265   2097.86 2097.86 2097.86 125.871 125.871 125.871  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
