 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.314531 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537081 -0.1288 0.574514  -0.706028 0.102119 0.700783 -0.00531061 0.988758 -0.149433 -0.708164 -0.109225 -0.697548   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.324541 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537099 -0.128825 0.574471  -0.706056 0.102055 0.700764 -0.00529948 0.988772 -0.149338 -0.708136 -0.109154 -0.697588   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.334488 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.53712 -0.128853 0.574421  -0.706077 0.101982 0.700754 -0.00528486 0.988789 -0.149226 -0.708116 -0.109068 -0.697622   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.344577 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537142 -0.128883 0.574369  -0.706087 0.101907 0.700754 -0.00526779 0.988807 -0.149105 -0.708105 -0.108973 -0.697647   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.354555 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537168 -0.128915 0.574313  -0.70609 0.101826 0.700763 -0.00524859 0.988827 -0.148973 -0.708103 -0.108866 -0.697666   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.364532 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537195 -0.128948 0.574255  -0.706087 0.101744 0.700777 -0.00522657 0.988848 -0.148835 -0.708106 -0.108753 -0.697681   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.374739 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537227 -0.128984 0.574191  -0.706076 0.101654 0.700802 -0.0052 0.988872 -0.148679 -0.708117 -0.108623 -0.69769   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.384535 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537262 -0.129025 0.57412  -0.706056 0.101553 0.700837 -0.00517085 0.988898 -0.148503 -0.708137 -0.108475 -0.697692   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.394545 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537302 -0.129069 0.574043  -0.706017 0.101446 0.700891 -0.00513544 0.988928 -0.148308 -0.708176 -0.108308 -0.697679   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.40456 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537346 -0.129113 0.573969  -0.705937 0.101342 0.700987 -0.0050949 0.988958 -0.148105 -0.708256 -0.108125 -0.697626   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.414511 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.53739 -0.129159 0.573888  -0.705878 0.10123 0.701063 -0.00505463 0.98899 -0.147895 -0.708316 -0.10794 -0.697595   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.424568 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537435 -0.129213 0.573795  -0.705864 0.101096 0.701096 -0.00501921 0.989024 -0.147668 -0.708329 -0.107752 -0.697609   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.434568 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537479 -0.129267 0.573701  -0.705864 0.10096 0.701115 -0.0049858 0.989058 -0.147443 -0.708329 -0.107571 -0.697637   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.444568 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537522 -0.129321 0.573607  -0.70587 0.100825 0.701129 -0.00495272 0.989091 -0.147221 -0.708325 -0.107391 -0.69767   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.454545 0.0234187 0.167349  2.93147 3.17249 1.76098 4.46371   0.251218 -0.220028 -0.0218737  -0.475919 0.030455 0.362032 0.800941   0 0 0  0 0 0   -0.537567 -0.129378 0.573505  -0.705885 0.10068 0.701135 -0.00491729 0.989127 -0.146984 -0.70831 -0.107202 -0.697714   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
